,"DK","SVN","Svenstrup","Svenstrup","81","--3-----","RL","1301",,"5658N 00950E",
,"DK","SVV","Stålvalseværket","Stalvalsevarket",,"1-------","AI","9704",,,
,"DK","SYD","Sydborg","Sydborg",,"0-------","RQ","9307",,,
,"DK","TAA","Tåstrup","Tastrup","84","--3-----","RL","1101",,"5539N 01219E",
,"DK","TAG","Tranbjerg","Tranbjerg","81","-----6--","RL","1107",,"5606N 01009E",
,"DK","TB4","Toreby","Toreby","85","1-3-----","RL","1401",,"5445N 01148E",
,"DK","TBA","Taarbæk","Taarbak",,"--3-----","RL","9811",,,
,"DK","TBY","Tårnby","Tarnby","84","--3-----","RL","1601",,"5538N 01236E",
,"DK","TED","Thisted","Thisted",,"12-4----","AF","9606",,,
,"DK","TER","Terndrup","Terndrup","81","--3-----","RL","1601",,"5649N 01004E",
,"DK","TFT","Toftlund","Toftlund",,"--3-----","RQ","9705",,,
,"DK","TGV","Tinglev","Tinglev",,"--3-----","RQ","9501",,,
,"DK","THM","Them","Them",,"--3-----","RL","9806",,,"Arhus"
,"DK","THN","Thyborøn","Thyboron",,"-----6--","RL","1201",,"5642N 00813E",
,"DK","THO","Thurø","Thuro",,"--3-----","RQ","9811",,,
,"DK","THY","Thyholm","Thyholm",,"-23-----","RL","0607",,"5639N 00831E",
,"DK","TIL","Tilst","Tilst","82","--3-----","RL","1301",,"5612N 01007E",
,"DK","TIM","Tim","Tim","82","--3-----","RL","1401",,"5612N 00819E",
,"DK","TIS","Tistrup","Tistrup",,"--3-----","RL","0106",,"5542N 00836E",
,"DK","TJA","Tjaereborg","Tjaereborg","83","--3-----","RL","1307",,"5528N 00835E",
,"DK","TJL","Tjele","Tjele","82","1-------","RL","1607",,"5630N 00936E",
,"DK","TKA","Tranekaer","Tranekaer",,"--3-----","RL","0607",,"5500N 01051E",
,"DK","TKB","Tikøb","Tikob","84","1-3-----","RL","1401",,"5601N 01228E",
,"DK","TLV","Taulov","Taulov",,"--3-----","RQ","0101",,,
,"DK","TMD","Torsminde","Torsminde","82","1-3-----","RL","1301",,"5622N 00807E",
,"DK","TN3","Tune","Tune","85","1-3-----","RL","1401",,"5536N 01211E",
,"DK","TNO","Tunø","Tuno",,"1-------","AI","9812",,,
,"DK","TOE","Tørring","Torring",,"--3-----","RQ","9705",,,
,"DK","TOL","Tølløse","Tollose","85","--3--6--","RL","1301",,"5536N 01146E",
,"DK","TOM","Tommerup","Tommerup",,"--3-----","RQ","9501",,,
,"DK","TON","Tønder","Tonder",,"0-------","RQ","9311",,,
,"DK","TOR","Torup","Torup","82","--3-----","RQ","1401",,,
,"DK","TPN","Tappernøje","Tappernoje","85","--3-----","RL","1301",,"5509N 01158E",
,"DK","TRG","Torrig","Torrig","85","1-3-----","RL","1401",,"5454N 01120E",
,"DK","TRI","Trige","Trige",,"--3-----","RL","0607",,"5615N 01010E",
,"DK","TRM","Tarm","Tarm",,"--3-----","RQ","9501",,,
,"DK","TRN","Tranebjerg","Tranebjerg","82","--3-----","RQ","1301",,"5550N 01036E",
,"DK","TRO","Troense","Troense","83","1-------","RL","1307",,"5502N 01039E",
,"DK","TRS","Tårs","Tars",,"1-------","AI","9704",,,
,"DK","TRU","Trustrup","Trustrup","82","--3-----","RL","1401",,"5554N 01003E",
,"DK","TSO","Thorso","Thorso","82","--3-----","RL","1401",,"5618N 00948E",
,"DK","TSV","Tisvilde","Tisvilde","85","--3-----","RQ","1401",,"5605N 01208E",
,"DK","TTR","Tåstrup-Valby","Tastrup-Valby","84","--3-----","RL","1301",,"5538N 01219E",
,"DK","TUB","Tuborg","Tuborg",,"12------","AF","9606",,,
,"DK","TUR","Tureby","Tureby","85","--3-----","RL","1301",,"5522N 01205E",
,"DK","TYB","Tyborøn","Tyboron",,"12------","AF","9606",,,
,"DK","TYL","Tylstrup","Tylstrup","81","--3-----","RL","1601",,"5711N 00957E",
,"DK","UGE","Ugerløse","Ugerlose","85","--3-----","RL","1301",,"5537N 01109E",
,"DK","ULB","Ulfborg","Ulfborg",,"--3-----","RQ","9501",,,
,"DK","ULD","Uldum","Uldum",,"--3-----","RQ","9705",,,
,"DK","ULL","Ullerslev","Ullerslev",,"--3-----","RQ","9704",,,
,"DK","ULS","Ulstrup","Ulstrup","82","--3-----","RL","0901",,"5623N 00947E",
,"DK","UNX","Masnedsund Godningshamn","Masnedsund Godningshamn","85","1-------","AI","1301",,"5500N 01155E",
,"DK","VAD","Vadum","Vadum",,"--3-----","RQ","9501",,,
,"DK","VAE","Vallensbæk","Vallensbak","84","123-----","RL","1301",,"5538N 01221E",
,"DK","VAL","Valby","Valby",,"0-------","RQ","9307",,,
,"DK","VAN","Vanløse","Vanlose","85","-23--6--","RL","0901",,"5541N 01229E",
,"DK","VAS","Vigsnæs","Vigsnas",,"--3-----","RL","9811",,,
,"DK","VB2","Vejby","Vejby","84","1-3-----","RL","1401",,"5604N 01209E",
,"DK","VBG","Vissenbjerg","Vissenbjerg","83","--3-----","RL","1301",,"5523N 01008E",
,"DK","VBI","Viby","Viby","85","--3-----","RL","1301",,"5532N 01201E",
,"DK","VBJ","Vestbjerg","Vestbjerg","81","--3--6--","RL","1301","QXF","5707N 00957E",
,"DK","VBK","Vedbæk","Vedbak","84","--3-----","RL","1301",,"5551N 01234E",
,"DK","VBN","Vordingborg Nordhavnen","Vordingborg Nordhavnen","85","1-------","AA","1301",,"5500N 01155E",
,"DK","VBS","Vordingborg Sydhavnen","Vordingborg Sydhavnen","85","1-------","AA","1301",,"5459N 01153E",
,"DK","VDE","Varde","Varde",,"--3-----","RQ","9705",,,
,"DK","VDL","Vandel","Vandel","83","--3-----","RL","1107",,"5542N 00913E",
,"DK","VDP","Vamdrup","Vamdrup",,"--3-----","RQ","9501",,,
,"DK","VEJ","Vejle","Vejle",,"12------","AF","9606",,,
,"DK","VEN","Venø Havn","Veno Havn",,"1-------","AI","9704",,,
,"DK","VES","Vesterø Havn, Læsø","Vestero Havn, Laso",,"1-------","AI","9704",,,
,"DK","VG4","Væggerløse","Vaggerlose","85","1-3-----","RL","1401",,"5442N 01156E",
,"DK","VIB","Viborg","Viborg",,"-23-----","AF","9606",,,
,"DK","VID","Videbæk","Videbak","82","--3-----","RL","1301",,"5605N 00837E",
,"DK","VIG","Vig","Vig",,"--3-----","RQ","9705",,,
,"DK","VIR","Virum","Virum",,"0-------","RQ","9307",,,
,"DK","VIY","Viby","Viby","82","--3--6--","RL","1301",,"5607N 01009E",
,"DK","VJN","Vejen","Vejen",,"--3-----","RQ","9501",,,
,"DK","VJT","Vejstrup","Vejstrup","83","--3-----","RL","1107",,"5506N 01043E",
,"DK","VK7","Veksø","Vekso","84","1-3-----","RL","1401",,"5545N 01215E",
,"DK","VLD","Vildbjerg","Vildbjerg","82","--3-----","RL","1401",,"5612N 00846E",
,"DK","VLE","Værløse","Varlose",,"--34----","RL","0207",,"5516N 01208E",
,"DK","VLL","Vallø","Vallo","85","--3-----","RL","1401",,"5524N 01215E",
,"DK","VLS","Vils","Vils","81","--3-----","RL","1601",,"5646N 08440E",
,"DK","VM2","Vemmelev","Vemmelev","85","1-3-----","RL","1401",,"5522N 01116E",
,"DK","VMB","Vemb","Vemb",,"-23-----","RQ","9705",,,
,"DK","VNG","Vang Havn","Vang Havn",,"1-------","RQ","9704",,,
,"DK","VNR","Vinderup","Vinderup",,"-23-----","AF","9606",,,
,"DK","VOK","Vodskov","Vodskov",,"--3-----","RQ","9501",,,
,"DK","VOR","Vordingborg","Vordingborg","85","12------","AF","1301",,"5500N 01154E",
,"DK","VPP","Vipperød","Vipperod",,"--3-----","RQ","9704",,,
,"DK","VRA","Vrå","Vra","81","--3-----","RL","1301",,"5720N 00957E",
,"DK","VRE","Avedore","Avedore",,"1-------","RQ","0901",,,
,"DK","VSK","Vester-Skerninge","Vester-Skerninge",,"--3-----","RQ","0907",,"5504N 01027E",
,"DK","VSV","Norjyllandsvarkets havn","Norjyllandsvarkets havn",,"1-------","AI","9704",,,
,"DK","VT2","Vesterborg","Vesterborg","85","1-3-----","RL","1401",,"5451N 01117E",
,"DK","YRP","Bryrup","Bryrup","82","--3-----","RL","1407",,"5601N 00931E",
"=","DK",,"Århus = Aarhus","Arhus = Aarhus",,,,,,,
,"DK","SOB",,,,,"RQ","0907",,"5504N 01027E",
